EmpID,BiasInfluentialFactor,FitmentPercent
12932,CurrentCompanyType,57.72647
21458,Gender,80.98069
16997,Gender,86.23059
2479,DegreeBranch,84.185905
17759,DegreeBranch,88.558525
3616,LatestDegreeCGPA,55.74184
4222,DegreeBranch,89.10142
14001,DegreeBranch,87.78054
10286,DegreeBranch,82.22634
12965,YearsOfExperince,82.48703
21357,CurrentCompanyType,55.18525
7914,YearsOfExperince,84.15678
22661,YearsOfExperince,77.255005
4374,YearsOfExperince,94.25479
5881,Gender,75.92294
3602,Gender,82.37094
23102,CurrentCompanyType,59.78096
6184,Gender,85.96619
24265,YearsOfExperince,77.25962
19545,CurrentCompanyType,53.590084
18701,Ethinicity,82.678535
23802,DegreeBranch,76.408554
22013,CurrentCompanyType,50.73328
5199,CurrentCompanyType,65.73055
2043,HighestDegree,81.17006
13098,MartialStatus,83.610695
5770,CurrentCompanyType,53.2265
12040,Gender,77.442825
16754,DegreeBranch,81.068275
11831,Gender,79.36328
22645,DegreeBranch,80.16078
15966,Gender,77.409775
19457,CurrentCompanyType,49.611115
20542,DegreeBranch,60.719975
21023,CurrentCompanyType,56.023552
8310,EmpScore,84.01384
7341,DegreeBranch,90.189644
23986,Gender,78.29622
22795,CurrentCompanyType,52.159676
20249,MartialStatus,81.26967
13854,CurrentCompanyType,56.583042
15936,CurrentCompanyType,77.42325
24083,EmpScore,93.510445
18836,DegreeBranch,55.867374
18570,Gender,75.1481
17384,DegreeBranch,75.33488
22672,CurrentCompanyType,47.45796
9730,HighestDegree,80.45938
3393,CurrentCompanyType,53.10289
20106,YearsOfExperince,81.60766
9258,DegreeBranch,84.15908
23865,CurrentCompanyType,52.658222
7286,EmpScore,87.157776
21985,CurrentCompanyType,55.41478
2711,CurrentCompanyType,56.559223
15319,Gender,75.57897
11776,Gender,76.44286
19563,Gender,77.86466
11364,Gender,83.79333
7921,YearsOfExperince,75.71974
24288,Gender,83.68087
22676,HighestDegree,81.83777
14650,Gender,82.53788
13716,CurrentCompanyType,64.490234
16663,CurrentCompanyType,53.35576
23789,CurrentCompanyType,51.622047
23904,DegreeBranch,90.28171
24199,EmpScore,75.761765
18322,Ethinicity,83.112045
23876,Ethinicity,74.84834
18685,Ethinicity,74.63985
10788,YearsOfExperince,90.76252
11314,CurrentCompanyType,54.430702
10982,DegreeBranch,84.27068
5341,CurrentCompanyType,52.574192
19136,Gender,83.86197
13511,EmpScore,72.66501
15520,LatestDegreeCGPA,57.042854
5176,DegreeBranch,74.264595
6765,Gender,86.0608
7622,DegreeBranch,51.063175
20256,DegreeBranch,80.48848
10512,Ethinicity,82.24834
18035,DegreeBranch,46.584206
17915,DegreeBranch,90.37901
10082,DegreeBranch,78.51464
17007,YearsOfExperince,89.994644
17646,EmpScore,86.32017
15092,CurrentCompanyType,48.30546
8716,Gender,79.23003
18387,DegreeBranch,87.60927
3105,CurrentCompanyType,55.943615
16580,CurrentCompanyType,54.963825
15778,CurrentCompanyType,44.62431
12418,Gender,80.87447
3472,MartialStatus,81.173676
7073,DegreeBranch,88.317894
12029,EmpScore,90.77348
12834,DegreeBranch,78.24491
4089,DegreeBranch,87.67238
3236,EmpScore,91.95728
17784,Gender,75.1937
21368,DegreeBranch,83.123055
17298,DegreeBranch,88.56014
15071,DegreeBranch,81.6118
20792,Gender,75.50432
12108,EmpScore,80.77603
14059,YearsOfExperince,80.361176
6884,DegreeBranch,85.23984
8035,CurrentCompanyType,55.197186
11935,YearsOfExperince,83.19036
6545,DegreeBranch,86.28807
6725,Gender,75.401794
12830,MartialStatus,78.62338
20720,EmpScore,81.85033
9957,Ethinicity,85.609924
7484,EmpScore,95.08887
3936,Gender,80.91699
14140,YearsOfExperince,87.12414
13238,Gender,87.520294
22894,YearsOfExperince,83.2141
14787,Gender,77.45345
21622,YearsOfExperince,81.957214
14528,EmpScore,92.34654
2818,CurrentCompanyType,61.24719
11406,CurrentCompanyType,54.16179
17830,YearsOfExperince,85.97381
18837,DegreeBranch,89.17508
9997,CurrentCompanyType,48.821026
19543,YearsOfExperince,81.60635
2069,DegreeBranch,81.96825
23430,CurrentCompanyType,54.379677
8848,CurrentCompanyType,69.93792
16331,YearsOfExperince,74.22913
4361,EmpScore,84.02842
14786,DegreeBranch,82.80033
20707,CurrentCompanyType,55.54078
14856,DegreeBranch,81.44801
11666,DegreeBranch,82.119995
16055,DegreeBranch,53.906395
22595,CurrentCompanyType,54.202293
9536,Gender,78.99118
16879,YearsOfExperince,82.332535
11112,MartialStatus,85.11383
4039,Gender,79.142
10449,CurrentCompanyType,53.128166
17441,Ethinicity,85.787
21122,MartialStatus,80.88025
7888,CurrentCompanyType,52.303234
3577,DegreeBranch,86.00346
5478,Gender,83.756676
7657,YearsOfExperince,79.69435
2695,DegreeBranch,92.28166
5618,CurrentCompanyType,56.65024
11187,Gender,81.24381
2719,Gender,78.94947
6421,CurrentCompanyType,52.16567
2199,Gender,73.49795
13143,DegreeBranch,82.64948
20601,CurrentCompanyType,50.567577
11802,Gender,77.63473
18485,CurrentCompanyType,58.689213
22895,YearsOfExperince,79.78822
21101,DegreeBranch,86.30473
15267,CurrentCompanyType,56.972454
7396,EmpScore,50.258144
18214,Gender,79.53408
23828,CurrentCompanyType,53.346024
6521,DegreeBranch,79.74335
18308,DegreeBranch,88.413284
9779,YearsOfExperince,77.41765
18732,CurrentCompanyType,58.498634
18383,DegreeBranch,79.05238
8607,Gender,70.48362
19367,EmpScore,84.550026
16067,Gender,81.420494
21107,YearsOfExperince,78.39511
18428,CurrentCompanyType,52.694042
22680,YearsOfExperince,81.15334
13343,Gender,78.664024
5562,CurrentCompanyType,62.730274
5804,DegreeBranch,79.429085
11143,Gender,83.90963
10554,EmpScore,53.672276
12782,HighestDegree,80.215324
8421,YearsOfExperince,83.531166
11327,Gender,80.75598
2310,DegreeBranch,80.6426
15975,Gender,81.23132
17859,CurrentCompanyType,49.403233
7436,Gender,81.99441
13555,Gender,82.21074
6009,LatestDegreeCGPA,55.59801
21325,CurrentCompanyType,56.390995
2084,DegreeBranch,79.218704
4452,HighestDegree,88.822235
11430,Ethinicity,79.61624
10765,YearsOfExperince,87.96439
15629,DegreeBranch,80.42531
11964,CurrentCompanyType,58.288445
23725,EmpScore,49.367928
8561,DegreeBranch,79.0201
9172,CurrentCompanyType,56.062603
2421,Gender,77.65771
19063,YearsOfExperince,82.11127
23309,EmpScore,80.303375
7175,Ethinicity,77.9667
8793,Ethinicity,78.53966
14503,CurrentCompanyType,56.112545
7640,DegreeBranch,58.202385
15944,MartialStatus,84.20642
12332,CurrentCompanyType,91.60584
2200,YearsOfExperince,83.00388
16626,DegreeBranch,80.68541
7245,EmpScore,88.507454
20874,EmpScore,74.80318
11836,CurrentCompanyType,49.03976
17159,CurrentCompanyType,48.629112
5561,CurrentCompanyType,50.302673
10390,HighestDegree,87.50225
12801,YearsOfExperince,86.03552
17480,YearsOfExperince,79.12754
21804,Gender,83.27026
21500,YearsOfExperince,90.43679
13678,CurrentCompanyType,51.53041
9840,YearsOfExperince,80.39546
4388,CurrentCompanyType,62.302994
19129,CurrentCompanyType,55.611588
5731,EmpScore,92.88446
15251,HighestDegree,86.11592
14513,DegreeBranch,86.697624
10721,CurrentCompanyType,89.54242
3050,YearsOfExperince,89.440025
13781,YearsOfExperince,84.502174
4302,DegreeBranch,78.92781
15644,Gender,82.69102
20011,DegreeBranch,79.06171
8486,HighestDegree,87.26848
12017,CurrentCompanyType,54.576576
15184,CurrentCompanyType,47.43709
17034,DegreeBranch,78.870705
6955,Gender,77.381485
14804,YearsOfExperince,96.54705
7994,YearsOfExperince,93.400406
4645,DegreeBranch,83.83641
8560,Gender,84.42571
23044,MartialStatus,82.765945
11106,DegreeBranch,78.64656
17042,MartialStatus,82.45365
3098,Gender,79.31985
4141,EmpScore,87.5973
18539,CurrentCompanyType,69.93079
23337,CurrentCompanyType,56.62501
16428,CurrentCompanyType,54.63141
2904,Gender,78.18734
16447,Gender,81.1096
13259,CurrentCompanyType,81.771904
23553,YearsOfExperince,78.56594
4375,CurrentCompanyType,50.646408
23336,CurrentCompanyType,54.94127
20794,Gender,82.66848
3927,DegreeBranch,78.99507
13733,YearsOfExperince,74.67111
3587,DegreeBranch,78.55373
3152,YearsOfExperince,82.1271
24376,DegreeBranch,81.37674
16844,EmpScore,82.55033
8046,Gender,80.241394
8426,DegreeBranch,84.13268
19626,CurrentCompanyType,64.881195
2704,Gender,80.01501
15667,Gender,78.908554
20234,EmpScore,78.049164
15296,HighestDegree,92.77449
9210,DegreeBranch,86.74966
18830,YearsOfExperince,75.978546
2604,YearsOfExperince,75.76007
5329,Gender,72.77023
23949,DegreeBranch,82.083885
15797,CurrentCompanyType,53.180187
8526,HighestDegree,83.09178
13250,LatestDegreeCGPA,82.77686
11717,Ethinicity,84.80424
2501,CurrentCompanyType,92.52197
7340,CurrentCompanyType,62.180412
18221,DegreeBranch,83.8733
16778,MartialStatus,81.82611
3918,DegreeBranch,79.305466
9405,DegreeBranch,86.82727
5788,Ethinicity,82.84884
5094,DegreeBranch,86.25052
5644,Gender,80.17704
22780,LatestDegreeCGPA,54.760338
19658,EmpScore,90.575294
12255,MartialStatus,82.36787
14402,Gender,78.443954
14349,Gender,77.39544
18541,Gender,74.63843
20623,CurrentCompanyType,50.872402
6844,CurrentCompanyType,94.98958
5723,Gender,76.572945
11788,HighestDegree,79.540306
6627,Gender,80.823875
20909,CurrentCompanyType,44.139008
14809,EmpScore,79.429634
18575,Gender,87.321
22150,CurrentCompanyType,80.70356
16809,DegreeBranch,81.667244
19312,DegreeBranch,79.974686
8307,Gender,79.01679
17291,Gender,82.45334
19693,Gender,80.319244
3732,YearsOfExperince,78.683815
3929,CurrentCompanyType,60.81828
8880,Gender,75.33242
7227,EmpScore,81.18134
9968,DegreeBranch,81.02986
7934,LatestDegreeCGPA,56.36918
22719,CurrentCompanyType,53.910393
22066,DegreeBranch,80.69262
14275,CurrentCompanyType,80.47555
20269,DegreeBranch,49.85272
13724,Gender,76.98545
13939,CurrentCompanyType,56.528797
18856,CurrentCompanyType,57.998383
9659,Gender,80.72321
17169,EmpScore,55.441925
5416,EmpScore,57.004333
17475,YearsOfExperince,78.51668
20951,Ethinicity,81.091354
7302,HighestDegree,94.28814
15998,DegreeBranch,75.67455
15772,Gender,82.21122
4351,Gender,80.7955
23973,Ethinicity,77.767876
4156,DegreeBranch,84.28169
14475,Gender,78.85502
19286,CurrentCompanyType,54.011982
5496,HighestDegree,79.30801
16545,DegreeBranch,79.27468
11648,Gender,81.7562
11868,DegreeBranch,79.16542
4881,HighestDegree,84.39638
15826,DegreeBranch,80.58232
11159,YearsOfExperince,79.86265
22652,CurrentCompanyType,62.78554
19724,CurrentCompanyType,51.40218
22859,Gender,75.89825
16940,DegreeBranch,79.740036
20322,Gender,81.56014
4003,Gender,80.408424
5964,Gender,76.51293
13908,CurrentCompanyType,47.986416
15448,CurrentCompanyType,50.847954
21034,Gender,81.28416
8752,Gender,83.49869
21756,MartialStatus,81.174736
2450,Gender,77.04811
22630,DegreeBranch,82.704926
22388,Ethinicity,81.7471
8375,CurrentCompanyType,56.026245
21049,Ethinicity,80.40733
16236,CurrentCompanyType,54.376266
21903,MartialStatus,81.70813
7655,DegreeBranch,89.9781
11344,CurrentCompanyType,62.045166
23105,DegreeBranch,83.1226
15076,DegreeBranch,83.778076
7270,Gender,78.172066
12394,DegreeBranch,78.82789
7529,Gender,80.07217
22585,Gender,71.71219
3800,YearsOfExperince,79.17023
23995,EmpScore,89.255875
16258,DegreeBranch,84.5043
16105,EmpScore,84.38199
12746,YearsOfExperince,81.07635
23310,Gender,77.34646
4575,Gender,78.8119
22111,HighestDegree,80.59388
16383,DegreeBranch,85.30321
23228,YearsOfExperince,81.73584
11058,CurrentCompanyType,56.040936
2229,DegreeBranch,93.072716
23160,Gender,85.68944
2201,Gender,78.3436
21175,EmpScore,81.2814
10842,DegreeBranch,82.74517
6838,CurrentCompanyType,55.221916
24055,EmpScore,80.652885
23769,HighestDegree,90.168335
18248,DegreeBranch,77.80769
23006,Gender,79.72897
9770,HighestDegree,88.42035
8237,YearsOfExperince,80.25015
7237,DegreeBranch,79.49305
7738,DegreeBranch,77.970406
5635,HighestDegree,90.84446
20843,LatestDegreeCGPA,55.60858
16391,Ethinicity,78.28114
19568,Gender,77.027466
6093,CurrentCompanyType,57.748108
4002,CurrentCompanyType,56.81634
6787,MartialStatus,83.152794
7084,DegreeBranch,99.452675
19169,CurrentCompanyType,63.40227
9663,CurrentCompanyType,89.249565
12329,YearsOfExperince,83.140785
4173,DegreeBranch,58.95494
8418,YearsOfExperince,83.553314
4930,YearsOfExperince,75.76226
19318,YearsOfExperince,93.30729
20346,CurrentCompanyType,62.14807
12302,DegreeBranch,78.352104
16170,YearsOfExperince,82.943695
7459,DegreeBranch,78.84036
12575,Gender,79.819824
18122,Gender,79.57733
4755,CurrentCompanyType,55.411503
8396,DegreeBranch,92.82375
9077,YearsOfExperince,84.95815
14009,Gender,78.52933
7897,Gender,81.70724
6150,Gender,82.65603
6609,CurrentCompanyType,51.36084
2291,Ethinicity,79.54475
15546,LatestDegreeCGPA,56.22795
10180,YearsOfExperince,82.070564
16711,EmpScore,87.16518
6612,EmpScore,88.41118
7652,Gender,76.26027
13473,Gender,76.835365
3385,CurrentCompanyType,56.322346
11194,CurrentCompanyType,56.050167
18478,YearsOfExperince,78.22773
9186,Gender,82.74309
13879,Gender,75.000336
7462,CurrentCompanyType,65.21366
2629,YearsOfExperince,80.30109
17485,CurrentCompanyType,44.423294
20554,YearsOfExperince,81.01545
13041,CurrentCompanyType,49.155262
21540,DegreeBranch,84.75114
4872,Gender,76.391205
13228,Gender,81.75686
22607,HighestDegree,80.993
2997,CurrentCompanyType,56.45232
19815,YearsOfExperince,77.326355
9286,Gender,81.57566
16899,DegreeBranch,76.89285
18738,Gender,75.66788
18151,Ethinicity,81.56917
19415,DegreeBranch,75.47723
13001,Gender,80.465355
22925,EmpScore,80.135025
8028,DegreeBranch,84.6738
2358,EmpScore,46.876675
20238,Gender,84.06669
4501,YearsOfExperince,82.41289
21143,HighestDegree,80.37794
2161,Gender,84.041916
2182,Gender,79.938095
19842,Gender,80.741646
19254,CurrentCompanyType,55.420128
6386,DegreeBranch,92.19487
7649,DegreeBranch,81.890854
10537,CurrentCompanyType,51.40506
6049,DegreeBranch,51.893726
19912,DegreeBranch,70.47983
6355,Gender,80.68435
20538,YearsOfExperince,81.91091
21413,CurrentCompanyType,60.868584
14779,Gender,79.708305
7870,YearsOfExperince,80.00681
2727,EmpScore,87.84974
13503,CurrentCompanyType,57.555992
15243,Gender,80.230415
9695,DegreeBranch,81.59355
8173,DegreeBranch,81.40493
15012,HighestDegree,89.694565
21625,DegreeBranch,79.1032
17371,YearsOfExperince,71.50098
13524,CurrentCompanyType,58.57073
22579,MartialStatus,87.35103
16706,HighestDegree,84.69767
14666,Gender,73.39428
15498,HighestDegree,80.12123
13525,LatestDegreeCGPA,51.84714
8063,HighestDegree,92.49353
2101,EmpScore,87.972084
9701,MartialStatus,79.89855
14616,EmpScore,78.521576
3262,YearsOfExperince,80.83774
22729,MartialStatus,82.4699
12002,HighestDegree,83.0479
11846,DegreeBranch,85.967995
4803,CurrentCompanyType,54.76805
23599,YearsOfExperince,79.37431
5767,DegreeBranch,82.607994
24094,HighestDegree,81.42481
3963,Gender,77.73929
17341,DegreeBranch,82.019875
17611,DegreeBranch,81.93088
8823,DegreeBranch,78.751915
4583,DegreeBranch,91.19174
12858,YearsOfExperince,81.8466
13394,DegreeBranch,52.311676
7571,CurrentCompanyType,51.12066
9196,HighestDegree,79.784515
10216,EmpScore,51.397354
4687,Gender,74.89306
2509,DegreeBranch,88.99035
7337,DegreeBranch,82.667244
14417,YearsOfExperince,81.155426
10210,CurrentCompanyType,54.452454
22564,CurrentCompanyType,59.039562
5207,YearsOfExperince,82.30381
12515,Ethinicity,80.81803
3928,Gender,81.18351
5735,HighestDegree,89.72515
5569,Gender,81.56345
24236,EmpScore,85.450584
13425,YearsOfExperince,82.05983
18799,Gender,79.2047
6710,CurrentCompanyType,57.434708
19377,HighestDegree,88.07111
9356,CurrentCompanyType,91.60998
7230,Gender,79.682945
15933,YearsOfExperince,85.286255
8207,DegreeBranch,90.48192
13633,CurrentCompanyType,54.842
22580,DegreeBranch,84.02425
23901,MartialStatus,81.38459
12062,Gender,77.751076
20466,CurrentCompanyType,51.31047
9615,YearsOfExperince,81.82749
14860,Gender,84.02368
15310,CurrentCompanyType,54.265144
10843,DegreeBranch,81.658615
17628,DegreeBranch,78.55739
11328,DegreeBranch,78.30297
4521,Gender,91.46792
20767,YearsOfExperince,83.26707
18717,YearsOfExperince,54.708923
4802,Gender,81.852394
17239,DegreeBranch,89.15355
3537,CurrentCompanyType,60.154144
11948,HighestDegree,84.16697
8054,HighestDegree,74.61772
11939,MartialStatus,80.29342
2274,DegreeBranch,89.05958
3239,YearsOfExperince,82.63672
21159,YearsOfExperince,84.56727
9432,Gender,79.58797
21406,YearsOfExperince,90.823074
17843,Gender,77.61218
6264,DegreeBranch,87.65668
15233,HighestDegree,79.881676
7165,YearsOfExperince,78.99866
9302,DegreeBranch,82.00921
22163,DegreeBranch,91.55472
6533,HighestDegree,80.31904
3619,Gender,78.09545
5340,HighestDegree,79.671646
10155,Gender,83.964325
11610,CurrentCompanyType,79.60148
4698,DegreeBranch,78.05365
18995,CurrentCompanyType,57.99139
17558,CurrentCompanyType,53.010803
4718,DegreeBranch,78.69985
4489,MartialStatus,82.08892
17312,DegreeBranch,80.845665
23749,CurrentCompanyType,55.22054
8784,CurrentCompanyType,48.164585
15266,YearsOfExperince,86.75679
22921,CurrentCompanyType,55.177036
20268,EmpScore,92.10906
11080,LatestDegreeCGPA,50.136047
10206,DegreeBranch,76.60984
19008,YearsOfExperince,83.78704
8891,Ethinicity,81.64699
17134,HighestDegree,80.781105
12763,CurrentCompanyType,51.264706
6927,DegreeBranch,92.96414
4092,DegreeBranch,84.18356
6808,Gender,82.41265
11354,Gender,78.49805
4117,Gender,78.23765
9068,DegreeBranch,83.707405
18509,Gender,81.854546
19098,CurrentCompanyType,54.28556
12604,YearsOfExperince,81.80624
3902,MartialStatus,78.876564
11702,LatestDegreeCGPA,50.431362
7313,Gender,89.50435
14367,CurrentCompanyType,53.24259
11655,YearsOfExperince,85.43123
16826,CurrentCompanyType,56.711323
21988,YearsOfExperince,82.393776
3748,EmpScore,81.10085
9134,Gender,76.96262
16204,CurrentCompanyType,88.20288
19633,DegreeBranch,89.36916
12289,Gender,84.924934
5165,DegreeBranch,52.545326
18204,YearsOfExperince,81.65708
3084,Gender,76.02376
18089,HighestDegree,80.56058
14084,Gender,72.89199
15750,DegreeBranch,81.093575
9386,DegreeBranch,90.71292
6135,Gender,81.27279
18118,Gender,81.555046
18808,EmpScore,85.88914
12779,YearsOfExperince,78.20013
21938,HighestDegree,84.914375
2558,DegreeBranch,82.40285
18450,CurrentCompanyType,59.62768
17385,DegreeBranch,87.75585
13063,YearsOfExperince,89.05032
12387,Gender,77.25394
18210,CurrentCompanyType,53.85595
7563,DegreeBranch,89.519264
2396,EmpScore,88.13453
19931,YearsOfExperince,76.1015
17018,Ethinicity,79.66891
11828,CurrentCompanyType,54.754757
5955,YearsOfExperince,75.31178
4193,CurrentCompanyType,52.569054
19402,DegreeBranch,92.73451
8026,Gender,77.77863
3598,DegreeBranch,79.3187
9109,Ethinicity,85.189735
22455,Ethinicity,82.44745
23126,LatestDegreeCGPA,59.644768
21356,DegreeBranch,83.27276
12032,DegreeBranch,81.6795
21916,Gender,80.97383
18080,Gender,82.71965
13786,CurrentCompanyType,56.212746
15654,Gender,80.12562
12872,Gender,81.46796
16181,Gender,73.19576
3853,MartialStatus,79.135574
15566,DegreeBranch,79.586105
